year,month,day,source_location,DETECTED CRIME,negative,neutral,positive,total,neg_ratio
2019,4,28,Highland,6,2,2,1,5,0.4
2019,4,29,Highland,2,2,2,1,5,0.4
2019,4,30,Highland,5,2,2,1,5,0.4
2019,4,1,Inverclyde,2,1,0,0,1,1.0
2019,4,2,Inverclyde,1,1,0,0,1,1.0
2019,4,3,Inverclyde,1,1,0,0,1,1.0
2019,4,4,Inverclyde,2,1,0,0,1,1.0
2019,4,5,Inverclyde,0,1,0,0,1,1.0
2019,4,6,Inverclyde,1,1,0,0,1,1.0
2019,4,7,Inverclyde,3,1,0,0,1,1.0
2019,4,8,Inverclyde,3,1,0,0,1,1.0
2019,4,9,Inverclyde,1,1,0,0,1,1.0
2019,4,10,Inverclyde,2,1,0,0,1,1.0
2019,4,11,Inverclyde,2,1,0,0,1,1.0
2019,4,12,Inverclyde,1,1,0,0,1,1.0
2019,4,13,Inverclyde,1,1,0,0,1,1.0
2019,4,14,Inverclyde,1,1,0,0,1,1.0
2019,4,15,Inverclyde,2,1,0,0,1,1.0
2019,4,16,Inverclyde,1,1,0,0,1,1.0
2019,4,17,Inverclyde,2,1,0,0,1,1.0
2019,4,18,Inverclyde,2,1,0,0,1,1.0
2019,4,19,Inverclyde,2,1,0,0,1,1.0
2019,4,20,Inverclyde,0,1,0,0,1,1.0
2019,4,21,Inverclyde,1,1,0,0,1,1.0
2019,4,22,Inverclyde,1,1,0,0,1,1.0
2019,4,23,Inverclyde,3,1,0,0,1,1.0
2019,4,24,Inverclyde,0,1,0,0,1,1.0
2019,4,25,Inverclyde,2,1,0,0,1,1.0
2019,4,26,Inverclyde,1,1,0,0,1,1.0
2019,4,27,Inverclyde,4,1,0,0,1,1.0
2019,4,28,Inverclyde,1,1,0,0,1,1.0
2019,4,29,Inverclyde,2,1,0,0,1,1.0
2019,4,30,Inverclyde,3,1,0,0,1,1.0
2019,4,1,Midlothian,2,2,2,0,4,0.5
2019,4,2,Midlothian,3,2,2,0,4,0.5
2019,4,3,Midlothian,2,2,2,0,4,0.5
2019,4,4,Midlothian,0,2,2,0,4,0.5
2019,4,5,Midlothian,0,2,2,0,4,0.5
2019,4,6,Midlothian,1,2,2,0,4,0.5
2019,4,7,Midlothian,2,2,2,0,4,0.5
2019,4,8,Midlothian,0,2,2,0,4,0.5
2019,4,9,Midlothian,2,2,2,0,4,0.5
2019,4,10,Midlothian,2,2,2,0,4,0.5
2019,4,11,Midlothian,3,2,2,0,4,0.5
2019,4,12,Midlothian,2,2,2,0,4,0.5
2019,4,13,Midlothian,1,2,2,0,4,0.5
2019,4,14,Midlothian,2,2,2,0,4,0.5
2019,4,15,Midlothian,1,2,2,0,4,0.5
2019,4,16,Midlothian,2,2,2,0,4,0.5
2019,4,17,Midlothian,2,2,2,0,4,0.5
2019,4,18,Midlothian,2,2,2,0,4,0.5
2019,4,19,Midlothian,1,2,2,0,4,0.5
2019,4,20,Midlothian,2,2,2,0,4,0.5
2019,4,21,Midlothian,3,2,2,0,4,0.5
2019,4,22,Midlothian,1,2,2,0,4,0.5
2019,4,23,Midlothian,3,2,2,0,4,0.5
2019,4,24,Midlothian,0,2,2,0,4,0.5
2019,4,25,Midlothian,2,2,2,0,4,0.5
2019,4,26,Midlothian,1,2,2,0,4,0.5
2019,4,27,Midlothian,3,2,2,0,4,0.5
2019,4,28,Midlothian,5,2,2,0,4,0.5
2019,4,29,Midlothian,1,2,2,0,4,0.5
2019,4,30,Midlothian,2,2,2,0,4,0.5
2019,4,1,Moray,3,0,0,0,0,0.0
2019,4,2,Moray,1,0,0,0,0,0.0
2019,4,3,Moray,2,0,0,0,0,0.0
2019,4,4,Moray,2,0,0,0,0,0.0
2019,4,5,Moray,1,0,0,0,0,0.0
2019,4,6,Moray,0,0,0,0,0,0.0
2019,4,7,Moray,1,0,0,0,0,0.0
2019,4,8,Moray,1,0,0,0,0,0.0
2019,4,9,Moray,1,0,0,0,0,0.0
2019,4,10,Moray,2,0,0,0,0,0.0
2019,4,11,Moray,2,0,0,0,0,0.0
2019,4,12,Moray,3,0,0,0,0,0.0
2019,4,13,Moray,0,0,0,0,0,0.0
2019,4,14,Moray,1,0,0,0,0,0.0
2019,4,15,Moray,0,0,0,0,0,0.0
2019,4,16,Moray,0,0,0,0,0,0.0
2019,4,17,Moray,4,0,0,0,0,0.0
2019,4,18,Moray,2,0,0,0,0,0.0
2019,4,19,Moray,0,0,0,0,0,0.0
2019,4,20,Moray,3,0,0,0,0,0.0
2019,4,21,Moray,1,0,0,0,0,0.0
2019,4,22,Moray,1,0,0,0,0,0.0
2019,4,23,Moray,1,0,0,0,0,0.0
2019,4,24,Moray,1,0,0,0,0,0.0
2019,4,25,Moray,2,0,0,0,0,0.0
2019,4,26,Moray,2,0,0,0,0,0.0
2019,4,27,Moray,0,0,0,0,0,0.0
2019,4,28,Moray,3,0,0,0,0,0.0
2019,4,29,Moray,1,0,0,0,0,0.0
2019,4,30,Moray,3,0,0,0,0,0.0
2019,4,1,North Ayrshire,5,1,0,0,1,1.0
2019,4,2,North Ayrshire,4,1,0,0,1,1.0
2019,4,3,North Ayrshire,3,1,0,0,1,1.0
2019,4,4,North Ayrshire,3,1,0,0,1,1.0
2019,4,5,North Ayrshire,3,1,0,0,1,1.0
2019,4,6,North Ayrshire,4,1,0,0,1,1.0
2019,4,7,North Ayrshire,2,1,0,0,1,1.0
2019,4,8,North Ayrshire,2,1,0,0,1,1.0
2019,4,9,North Ayrshire,2,1,0,0,1,1.0
2019,4,10,North Ayrshire,4,1,0,0,1,1.0
2019,4,11,North Ayrshire,2,1,0,0,1,1.0
2019,4,12,North Ayrshire,4,1,0,0,1,1.0
2019,4,13,North Ayrshire,4,1,0,0,1,1.0
2019,4,14,North Ayrshire,3,1,0,0,1,1.0
2019,4,15,North Ayrshire,3,1,0,0,1,1.0
2019,4,16,North Ayrshire,4,1,0,0,1,1.0
2019,4,17,North Ayrshire,3,1,0,0,1,1.0
2019,4,18,North Ayrshire,4,1,0,0,1,1.0
2019,4,19,North Ayrshire,3,1,0,0,1,1.0
2019,4,20,North Ayrshire,3,1,0,0,1,1.0
2019,4,21,North Ayrshire,5,1,0,0,1,1.0
2019,4,22,North Ayrshire,3,1,0,0,1,1.0
2019,4,23,North Ayrshire,4,1,0,0,1,1.0
2019,4,24,North Ayrshire,4,1,0,0,1,1.0
2019,4,25,North Ayrshire,3,1,0,0,1,1.0
2019,4,26,North Ayrshire,4,1,0,0,1,1.0
2019,4,27,North Ayrshire,4,1,0,0,1,1.0
2019,4,28,North Ayrshire,2,1,0,0,1,1.0
2019,4,29,North Ayrshire,2,1,0,0,1,1.0
2019,4,30,North Ayrshire,2,1,0,0,1,1.0
2019,4,1,North Lanarkshire,13,2,1,0,3,0.6666666667000001
2019,4,2,North Lanarkshire,12,2,1,0,3,0.6666666667000001
2019,4,3,North Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,4,North Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,5,North Lanarkshire,10,2,1,0,3,0.6666666667000001
2019,4,6,North Lanarkshire,13,2,1,0,3,0.6666666667000001
2019,4,7,North Lanarkshire,13,2,1,0,3,0.6666666667000001
2019,4,8,North Lanarkshire,12,2,1,0,3,0.6666666667000001
2019,4,9,North Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,10,North Lanarkshire,12,2,1,0,3,0.6666666667000001
2019,4,11,North Lanarkshire,11,2,1,0,3,0.6666666667000001
2019,4,12,North Lanarkshire,11,2,1,0,3,0.6666666667000001
2019,4,13,North Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,14,North Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,15,North Lanarkshire,11,2,1,0,3,0.6666666667000001
2019,4,16,North Lanarkshire,10,2,1,0,3,0.6666666667000001
2019,4,17,North Lanarkshire,11,2,1,0,3,0.6666666667000001
2019,4,18,North Lanarkshire,11,2,1,0,3,0.6666666667000001
2019,4,19,North Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,20,North Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,21,North Lanarkshire,10,2,1,0,3,0.6666666667000001
2019,4,22,North Lanarkshire,13,2,1,0,3,0.6666666667000001
2019,4,23,North Lanarkshire,13,2,1,0,3,0.6666666667000001
2019,4,24,North Lanarkshire,12,2,1,0,3,0.6666666667000001
2019,4,25,North Lanarkshire,8,2,1,0,3,0.6666666667000001
2019,4,26,North Lanarkshire,10,2,1,0,3,0.6666666667000001
2019,4,27,North Lanarkshire,10,2,1,0,3,0.6666666667000001
2019,4,28,North Lanarkshire,12,2,1,0,3,0.6666666667000001
2019,4,29,North Lanarkshire,12,2,1,0,3,0.6666666667000001
2019,4,30,North Lanarkshire,11,2,1,0,3,0.6666666667000001
2019,4,1,Orkney Islands,0,0,0,0,0,0.0
2019,4,2,Orkney Islands,0,0,0,0,0,0.0
2019,4,3,Orkney Islands,0,0,0,0,0,0.0
2019,4,4,Orkney Islands,0,0,0,0,0,0.0
2019,4,5,Orkney Islands,1,0,0,0,0,0.0
2019,4,6,Orkney Islands,0,0,0,0,0,0.0
2019,4,7,Orkney Islands,1,0,0,0,0,0.0
2019,4,8,Orkney Islands,1,0,0,0,0,0.0
2019,4,9,Orkney Islands,0,0,0,0,0,0.0
2019,4,10,Orkney Islands,2,0,0,0,0,0.0
2019,4,11,Orkney Islands,0,0,0,0,0,0.0
2019,4,12,Orkney Islands,0,0,0,0,0,0.0
2019,4,13,Orkney Islands,0,0,0,0,0,0.0
2019,4,14,Orkney Islands,0,0,0,0,0,0.0
2019,4,15,Orkney Islands,0,0,0,0,0,0.0
2019,4,16,Orkney Islands,0,0,0,0,0,0.0
2019,4,17,Orkney Islands,0,0,0,0,0,0.0
2019,4,18,Orkney Islands,1,0,0,0,0,0.0
2019,4,19,Orkney Islands,0,0,0,0,0,0.0
2019,4,20,Orkney Islands,0,0,0,0,0,0.0
2019,4,21,Orkney Islands,0,0,0,0,0,0.0
2019,4,22,Orkney Islands,2,0,0,0,0,0.0
2019,4,23,Orkney Islands,1,0,0,0,0,0.0
2019,4,24,Orkney Islands,0,0,0,0,0,0.0
2019,4,25,Orkney Islands,0,0,0,0,0,0.0
2019,4,26,Orkney Islands,0,0,0,0,0,0.0
2019,4,27,Orkney Islands,1,0,0,0,0,0.0
2019,4,28,Orkney Islands,2,0,0,0,0,0.0
2019,4,29,Orkney Islands,0,0,0,0,0,0.0
2019,4,30,Orkney Islands,-4,0,0,0,0,0.0
2019,4,1,Perth and Kinross,2,0,1,0,1,0.0
2019,4,2,Perth and Kinross,2,0,1,0,1,0.0
2019,4,3,Perth and Kinross,1,0,1,0,1,0.0
2019,4,4,Perth and Kinross,2,0,1,0,1,0.0
2019,4,5,Perth and Kinross,0,0,1,0,1,0.0
2019,4,6,Perth and Kinross,3,0,1,0,1,0.0
2019,4,7,Perth and Kinross,1,0,1,0,1,0.0
2019,4,8,Perth and Kinross,1,0,1,0,1,0.0
2019,4,9,Perth and Kinross,2,0,1,0,1,0.0
2019,4,10,Perth and Kinross,3,0,1,0,1,0.0
2019,4,11,Perth and Kinross,2,0,1,0,1,0.0
2019,4,12,Perth and Kinross,2,0,1,0,1,0.0
2019,4,13,Perth and Kinross,1,0,1,0,1,0.0
2019,4,14,Perth and Kinross,0,0,1,0,1,0.0
2019,4,15,Perth and Kinross,0,0,1,0,1,0.0
2019,4,16,Perth and Kinross,1,0,1,0,1,0.0
2019,4,17,Perth and Kinross,2,0,1,0,1,0.0
2019,4,18,Perth and Kinross,1,0,1,0,1,0.0
2019,4,19,Perth and Kinross,2,0,1,0,1,0.0
2019,4,20,Perth and Kinross,1,0,1,0,1,0.0
2019,4,21,Perth and Kinross,1,0,1,0,1,0.0
2019,4,22,Perth and Kinross,1,0,1,0,1,0.0
2019,4,23,Perth and Kinross,1,0,1,0,1,0.0
2019,4,24,Perth and Kinross,0,0,1,0,1,0.0
2019,4,25,Perth and Kinross,2,0,1,0,1,0.0
2019,4,26,Perth and Kinross,3,0,1,0,1,0.0
2019,4,27,Perth and Kinross,2,0,1,0,1,0.0
2019,4,28,Perth and Kinross,4,0,1,0,1,0.0
2019,4,29,Perth and Kinross,1,0,1,0,1,0.0
2019,4,30,Perth and Kinross,1,0,1,0,1,0.0
2019,4,1,Renfrewshire,1,0,1,0,1,0.0
2019,4,2,Renfrewshire,3,0,1,0,1,0.0
2019,4,3,Renfrewshire,3,0,1,0,1,0.0
2019,4,4,Renfrewshire,4,0,1,0,1,0.0
2019,4,5,Renfrewshire,5,0,1,0,1,0.0
2019,4,6,Renfrewshire,2,0,1,0,1,0.0
2019,4,7,Renfrewshire,5,0,1,0,1,0.0
2019,4,8,Renfrewshire,5,0,1,0,1,0.0
2019,4,9,Renfrewshire,4,0,1,0,1,0.0
2019,4,10,Renfrewshire,4,0,1,0,1,0.0
2019,4,11,Renfrewshire,6,0,1,0,1,0.0
2019,4,12,Renfrewshire,2,0,1,0,1,0.0
2019,4,13,Renfrewshire,3,0,1,0,1,0.0
2019,4,14,Renfrewshire,4,0,1,0,1,0.0
2019,4,15,Renfrewshire,2,0,1,0,1,0.0
2019,4,16,Renfrewshire,4,0,1,0,1,0.0
2019,4,17,Renfrewshire,3,0,1,0,1,0.0
2019,4,18,Renfrewshire,4,0,1,0,1,0.0
2019,4,19,Renfrewshire,4,0,1,0,1,0.0
2019,4,20,Renfrewshire,2,0,1,0,1,0.0
2019,4,21,Renfrewshire,4,0,1,0,1,0.0
2019,4,22,Renfrewshire,5,0,1,0,1,0.0
2019,4,23,Renfrewshire,4,0,1,0,1,0.0
2019,4,24,Renfrewshire,4,0,1,0,1,0.0
2019,4,25,Renfrewshire,4,0,1,0,1,0.0
2019,4,26,Renfrewshire,2,0,1,0,1,0.0
2019,4,27,Renfrewshire,2,0,1,0,1,0.0
2019,4,28,Renfrewshire,3,0,1,0,1,0.0
2019,4,29,Renfrewshire,2,0,1,0,1,0.0
2019,4,30,Renfrewshire,3,0,1,0,1,0.0
2019,4,1,Scottish Borders,2,0,2,1,3,0.0
2019,4,2,Scottish Borders,3,0,2,1,3,0.0
2019,4,3,Scottish Borders,2,0,2,1,3,0.0
2019,4,4,Scottish Borders,2,0,2,1,3,0.0
2019,4,5,Scottish Borders,1,0,2,1,3,0.0
2019,4,6,Scottish Borders,2,0,2,1,3,0.0
2019,4,7,Scottish Borders,4,0,2,1,3,0.0
2019,4,8,Scottish Borders,2,0,2,1,3,0.0
2019,4,9,Scottish Borders,1,0,2,1,3,0.0
2019,4,10,Scottish Borders,3,0,2,1,3,0.0
2019,4,11,Scottish Borders,4,0,2,1,3,0.0
2019,4,12,Scottish Borders,3,0,2,1,3,0.0
2019,4,13,Scottish Borders,3,0,2,1,3,0.0
2019,4,14,Scottish Borders,2,0,2,1,3,0.0
2019,4,15,Scottish Borders,2,0,2,1,3,0.0
2019,4,16,Scottish Borders,1,0,2,1,3,0.0
2019,4,17,Scottish Borders,1,0,2,1,3,0.0
2019,4,18,Scottish Borders,2,0,2,1,3,0.0
2019,4,19,Scottish Borders,4,0,2,1,3,0.0
2019,4,20,Scottish Borders,1,0,2,1,3,0.0
2019,4,21,Scottish Borders,2,0,2,1,3,0.0
2019,4,22,Scottish Borders,2,0,2,1,3,0.0
2019,4,23,Scottish Borders,2,0,2,1,3,0.0
2019,4,24,Scottish Borders,2,0,2,1,3,0.0
2019,4,25,Scottish Borders,1,0,2,1,3,0.0
2019,4,26,Scottish Borders,3,0,2,1,3,0.0
2019,4,27,Scottish Borders,3,0,2,1,3,0.0
2019,4,28,Scottish Borders,2,0,2,1,3,0.0
2019,4,29,Scottish Borders,3,0,2,1,3,0.0
2019,4,30,Scottish Borders,1,0,2,1,3,0.0
2019,4,1,Shetland Islands,1,0,0,0,0,0.0
2019,4,2,Shetland Islands,0,0,0,0,0,0.0
2019,4,3,Shetland Islands,0,0,0,0,0,0.0
2019,4,4,Shetland Islands,0,0,0,0,0,0.0
2019,4,5,Shetland Islands,0,0,0,0,0,0.0
2019,4,6,Shetland Islands,0,0,0,0,0,0.0
2019,4,7,Shetland Islands,0,0,0,0,0,0.0
2019,4,8,Shetland Islands,0,0,0,0,0,0.0
2019,4,9,Shetland Islands,0,0,0,0,0,0.0
2019,4,10,Shetland Islands,0,0,0,0,0,0.0
2019,4,11,Shetland Islands,1,0,0,0,0,0.0
2019,4,12,Shetland Islands,0,0,0,0,0,0.0
2019,4,13,Shetland Islands,1,0,0,0,0,0.0
2019,4,14,Shetland Islands,1,0,0,0,0,0.0
2019,4,15,Shetland Islands,0,0,0,0,0,0.0
2019,4,16,Shetland Islands,0,0,0,0,0,0.0
2019,4,17,Shetland Islands,0,0,0,0,0,0.0
2019,4,18,Shetland Islands,0,0,0,0,0,0.0
2019,4,19,Shetland Islands,0,0,0,0,0,0.0
2019,4,20,Shetland Islands,0,0,0,0,0,0.0
2019,4,21,Shetland Islands,0,0,0,0,0,0.0
2019,4,22,Shetland Islands,0,0,0,0,0,0.0
2019,4,23,Shetland Islands,1,0,0,0,0,0.0
2019,4,24,Shetland Islands,0,0,0,0,0,0.0
2019,4,25,Shetland Islands,0,0,0,0,0,0.0
2019,4,26,Shetland Islands,1,0,0,0,0,0.0
2019,4,27,Shetland Islands,1,0,0,0,0,0.0
2019,4,28,Shetland Islands,2,0,0,0,0,0.0
2019,4,29,Shetland Islands,0,0,0,0,0,0.0
2019,4,30,Shetland Islands,-4,0,0,0,0,0.0
2019,4,1,South Ayrshire,2,0,0,0,0,0.0
2019,4,2,South Ayrshire,2,0,0,0,0,0.0
2019,4,3,South Ayrshire,2,0,0,0,0,0.0
2019,4,4,South Ayrshire,2,0,0,0,0,0.0
2019,4,5,South Ayrshire,4,0,0,0,0,0.0
2019,4,6,South Ayrshire,5,0,0,0,0,0.0
2019,4,7,South Ayrshire,4,0,0,0,0,0.0
2019,4,8,South Ayrshire,6,0,0,0,0,0.0
2019,4,9,South Ayrshire,4,0,0,0,0,0.0
2019,4,10,South Ayrshire,1,0,0,0,0,0.0
2019,4,11,South Ayrshire,2,0,0,0,0,0.0
2019,4,12,South Ayrshire,4,0,0,0,0,0.0
2019,4,13,South Ayrshire,3,0,0,0,0,0.0
2019,4,14,South Ayrshire,2,0,0,0,0,0.0
2019,4,15,South Ayrshire,3,0,0,0,0,0.0
2019,4,16,South Ayrshire,3,0,0,0,0,0.0
2019,4,17,South Ayrshire,1,0,0,0,0,0.0
2019,4,18,South Ayrshire,1,0,0,0,0,0.0
2019,4,19,South Ayrshire,1,0,0,0,0,0.0
2019,4,20,South Ayrshire,2,0,0,0,0,0.0
2019,4,21,South Ayrshire,3,0,0,0,0,0.0
2019,4,22,South Ayrshire,3,0,0,0,0,0.0
2019,4,23,South Ayrshire,4,0,0,0,0,0.0
2019,4,24,South Ayrshire,2,0,0,0,0,0.0
2019,4,25,South Ayrshire,3,0,0,0,0,0.0
2019,4,26,South Ayrshire,4,0,0,0,0,0.0
2019,4,27,South Ayrshire,3,0,0,0,0,0.0
2019,4,28,South Ayrshire,3,0,0,0,0,0.0
2019,4,29,South Ayrshire,2,0,0,0,0,0.0
2019,4,30,South Ayrshire,2,0,0,0,0,0.0
2019,4,1,South Lanarkshire,7,2,1,0,3,0.6666666667000001
2019,4,2,South Lanarkshire,7,2,1,0,3,0.6666666667000001
2019,4,3,South Lanarkshire,10,2,1,0,3,0.6666666667000001
2019,4,4,South Lanarkshire,8,2,1,0,3,0.6666666667000001
2019,4,5,South Lanarkshire,8,2,1,0,3,0.6666666667000001
2019,4,6,South Lanarkshire,7,2,1,0,3,0.6666666667000001
2019,4,7,South Lanarkshire,7,2,1,0,3,0.6666666667000001
2019,4,8,South Lanarkshire,7,2,1,0,3,0.6666666667000001
2019,4,9,South Lanarkshire,8,2,1,0,3,0.6666666667000001
2019,4,10,South Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,11,South Lanarkshire,8,2,1,0,3,0.6666666667000001
2019,4,12,South Lanarkshire,7,2,1,0,3,0.6666666667000001
2019,4,13,South Lanarkshire,8,2,1,0,3,0.6666666667000001
2019,4,14,South Lanarkshire,7,2,1,0,3,0.6666666667000001
2019,4,15,South Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,16,South Lanarkshire,12,2,1,0,3,0.6666666667000001
2019,4,17,South Lanarkshire,7,2,1,0,3,0.6666666667000001
2019,4,18,South Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,19,South Lanarkshire,8,2,1,0,3,0.6666666667000001
2019,4,20,South Lanarkshire,8,2,1,0,3,0.6666666667000001
2019,4,21,South Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,22,South Lanarkshire,8,2,1,0,3,0.6666666667000001
2019,4,23,South Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,24,South Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,25,South Lanarkshire,10,2,1,0,3,0.6666666667000001
2019,4,26,South Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,27,South Lanarkshire,9,2,1,0,3,0.6666666667000001
2019,4,28,South Lanarkshire,8,2,1,0,3,0.6666666667000001
2019,4,29,South Lanarkshire,8,2,1,0,3,0.6666666667000001
2019,4,30,South Lanarkshire,8,2,1,0,3,0.6666666667000001
2019,4,1,Stirling,1,0,0,0,0,0.0
2019,4,2,Stirling,2,0,0,0,0,0.0
2019,4,3,Stirling,2,0,0,0,0,0.0
2019,4,4,Stirling,3,0,0,0,0,0.0
2019,4,5,Stirling,1,0,0,0,0,0.0
2019,4,6,Stirling,3,0,0,0,0,0.0
2019,4,7,Stirling,2,0,0,0,0,0.0
2019,4,8,Stirling,2,0,0,0,0,0.0
2019,4,9,Stirling,1,0,0,0,0,0.0
2019,4,10,Stirling,1,0,0,0,0,0.0
2019,4,11,Stirling,1,0,0,0,0,0.0
2019,4,12,Stirling,4,0,0,0,0,0.0
2019,4,13,Stirling,1,0,0,0,0,0.0
2019,4,14,Stirling,4,0,0,0,0,0.0
2019,4,15,Stirling,2,0,0,0,0,0.0
2019,4,16,Stirling,3,0,0,0,0,0.0
2019,4,17,Stirling,2,0,0,0,0,0.0
2019,4,18,Stirling,3,0,0,0,0,0.0
2019,4,19,Stirling,1,0,0,0,0,0.0
2019,4,20,Stirling,3,0,0,0,0,0.0
2019,4,21,Stirling,2,0,0,0,0,0.0
2019,4,22,Stirling,3,0,0,0,0,0.0
2019,4,23,Stirling,3,0,0,0,0,0.0
2019,4,24,Stirling,3,0,0,0,0,0.0
2019,4,25,Stirling,3,0,0,0,0,0.0
2019,4,26,Stirling,2,0,0,0,0,0.0
2019,4,27,Stirling,3,0,0,0,0,0.0
2019,4,28,Stirling,3,0,0,0,0,0.0
2019,4,29,Stirling,3,0,0,0,0,0.0
2019,4,30,Stirling,3,0,0,0,0,0.0
2019,4,1,West Dunbartonshire,1,0,0,0,0,0.0
2019,4,2,West Dunbartonshire,1,0,0,0,0,0.0
2019,4,3,West Dunbartonshire,2,0,0,0,0,0.0
2019,4,4,West Dunbartonshire,2,0,0,0,0,0.0
2019,4,5,West Dunbartonshire,3,0,0,0,0,0.0
2019,4,6,West Dunbartonshire,3,0,0,0,0,0.0
2019,4,7,West Dunbartonshire,2,0,0,0,0,0.0
2019,4,8,West Dunbartonshire,4,0,0,0,0,0.0
2019,4,9,West Dunbartonshire,2,0,0,0,0,0.0
2019,4,10,West Dunbartonshire,3,0,0,0,0,0.0
2019,4,11,West Dunbartonshire,3,0,0,0,0,0.0
2019,4,12,West Dunbartonshire,3,0,0,0,0,0.0
2019,4,13,West Dunbartonshire,4,0,0,0,0,0.0
2019,4,14,West Dunbartonshire,4,0,0,0,0,0.0
2019,4,15,West Dunbartonshire,4,0,0,0,0,0.0
2019,4,16,West Dunbartonshire,4,0,0,0,0,0.0
2019,4,17,West Dunbartonshire,2,0,0,0,0,0.0
2019,4,18,West Dunbartonshire,3,0,0,0,0,0.0
2019,4,19,West Dunbartonshire,3,0,0,0,0,0.0
2019,4,20,West Dunbartonshire,5,0,0,0,0,0.0
2019,4,21,West Dunbartonshire,2,0,0,0,0,0.0
2019,4,22,West Dunbartonshire,3,0,0,0,0,0.0
2019,4,23,West Dunbartonshire,2,0,0,0,0,0.0
2019,4,24,West Dunbartonshire,2,0,0,0,0,0.0
2019,4,25,West Dunbartonshire,3,0,0,0,0,0.0
2019,4,26,West Dunbartonshire,2,0,0,0,0,0.0
2019,4,27,West Dunbartonshire,3,0,0,0,0,0.0
2019,4,28,West Dunbartonshire,2,0,0,0,0,0.0
2019,4,29,West Dunbartonshire,3,0,0,0,0,0.0
2019,4,30,West Dunbartonshire,3,0,0,0,0,0.0
2019,4,1,West Lothian,2,0,0,0,0,0.0
2019,4,2,West Lothian,1,0,0,0,0,0.0
2019,4,3,West Lothian,4,0,0,0,0,0.0
2019,4,4,West Lothian,3,0,0,0,0,0.0
2019,4,5,West Lothian,4,0,0,0,0,0.0
2019,4,6,West Lothian,2,0,0,0,0,0.0
2019,4,7,West Lothian,4,0,0,0,0,0.0
2019,4,8,West Lothian,2,0,0,0,0,0.0
2019,4,9,West Lothian,3,0,0,0,0,0.0
2019,4,10,West Lothian,1,0,0,0,0,0.0
2019,4,11,West Lothian,6,0,0,0,0,0.0
2019,4,12,West Lothian,2,0,0,0,0,0.0
2019,4,13,West Lothian,3,0,0,0,0,0.0
2019,4,14,West Lothian,3,0,0,0,0,0.0
2019,4,15,West Lothian,1,0,0,0,0,0.0
2019,4,16,West Lothian,4,0,0,0,0,0.0
2019,4,17,West Lothian,2,0,0,0,0,0.0
2019,4,18,West Lothian,2,0,0,0,0,0.0
2019,4,19,West Lothian,3,0,0,0,0,0.0
2019,4,20,West Lothian,1,0,0,0,0,0.0
2019,4,21,West Lothian,1,0,0,0,0,0.0
2019,4,22,West Lothian,4,0,0,0,0,0.0
2019,4,23,West Lothian,5,0,0,0,0,0.0
2019,4,24,West Lothian,2,0,0,0,0,0.0
2019,4,25,West Lothian,1,0,0,0,0,0.0
2019,4,26,West Lothian,3,0,0,0,0,0.0
2019,4,27,West Lothian,3,0,0,0,0,0.0
2019,4,28,West Lothian,2,0,0,0,0,0.0
2019,4,29,West Lothian,2,0,0,0,0,0.0
2019,4,30,West Lothian,2,0,0,0,0,0.0
2019,4,1,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,2,Na h-Eileanan Siar,1,0,0,0,0,0.0
2019,4,3,Na h-Eileanan Siar,1,0,0,0,0,0.0
2019,4,4,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,5,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,6,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,7,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,8,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,9,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,10,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,11,Na h-Eileanan Siar,1,0,0,0,0,0.0
2019,4,12,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,13,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,14,Na h-Eileanan Siar,1,0,0,0,0,0.0
2019,4,15,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,16,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,17,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,18,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,19,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,20,Na h-Eileanan Siar,0,0,0,0,0,0.0
2019,4,21,Na h-Eileanan Siar,0,0,0,0,0,0.0
